no_import,default_code,supplier_product_code,COD.ART.PROD.,name,GIAC.,GIAC.MIN.,IMP.,ORD.,PREAS.,U.M.,PRZ.LISTINO,SC. L.1,SC. L.2,SC. L.3,supplier_cost,ALTRI FORN.,RIC. 1,price,IVA,supplier_name,GRUPPO MERCEOLOGICO,MARCA,COD.SC.PROD.,SIGLA PROD.,COD.PROD.,PRODUTTORE,POS.MAG.,MOV.,COD.REP.,REPARTO,COD.SET.,SETTORE,COD.FAM.,FAMIGLIA,LINEA,COD.BARRE,COD.RAGGRUP.,E.C.,DATA INS
,541,RXFTX35JV1B,,UNITA' EST. ED. INT. INVERTER DAIKIN,0,0,0,0,0,N.,"748,24",0,0,0,"748,24",,30,"972,712",22,PICENA FRIGOR SRL,,,0,,0,,,S,,,,,,,,,,,24/05/2011
,776,2MXS40H,,UNITA' ESTERNA DAIKIN R410A,0,0,0,0,0,N.,788,0,0,0,788,,30,"1024,4",22,PICENA FRIGOR SRL,,,0,,0,,,S,,,,,,,,,,,13/06/2011
,3543,RXG25K2V1B,,UNITA' ESTERNA DC INV P/C DAIKIN EMURA,0,0,0,0,0,N.,"501,64",0,0,0,"501,64",,30,"652,132",22,PICENA FRIGOR SRL,,,0,,0,,,S,,,,,,,,,,,16/05/2012
,3918,MONOSPLIT 25,,UNITA' INT+EST DAIKIN TAGLIA 25,0,0,0,0,0,N.,752,0,0,0,752,,30,"977,6",22,PICENA FRIGOR SRL,,,0,,0,,,S,,,,,,,,,,,12/07/2012
,446,FBQ50C7VEB,,UNITA' INT. CANAL.P/C VENT. DC INVERTER R410A,0,0,0,0,0,N.,"632,14",0,0,0,"632,14",,30,"821,782",22,PICENA FRIGOR SRL,,,0,,0,,,S,,,,,,,,,,,16/05/2011
,1271,FTXS35J2V1B,,UNITA' INT. PLUS DC INV. TAGLIA 35,0,0,0,0,0,N.,373,0,0,0,373,,30,"484,9",22,PICENA FRIGOR SRL,,,0,,0,,,S,,,,,,,,,,,19/07/2011
,2219,0084164-0084159,,UNITA' INT.-EST. DAIKIN 35 MOD. PLUS,0,0,0,0,0,N.,845,0,0,0,845,,30,"1098,5",22,CICAI MARCHE SOC.COOP,,,0,,0,,,S,,,,,,,,,,,12/10/2011
,774,FTXG25JV1BW,,UNITA' INTERNA DAIKIN EMURA BIANCA,0,0,0,0,0,N.,380,0,0,0,380,,30,494,22,PICENA FRIGOR SRL,,,0,,0,,,S,,,,,,,,,,,13/06/2011
,775,FTXG35JV1BW,,UNITA' INTERNA DAIKIN EMURA BIANCA,0,0,0,0,0,N.,440,0,0,0,440,,30,572,22,PICENA FRIGOR SRL,,,0,,0,,,S,,,,,,,,,,,13/06/2011
,3917,FTXS25,,UNITA' INTERNA DAIKIN TAGLIA 25,0,0,0,0,0,N.,322,0,0,0,322,,30,"418,6",22,PICENA FRIGOR SRL,,,0,,0,,,S,,,,,,,,,,,12/07/2012
,1272,FTXS25J2V1B,,UNITA' INTERNA PAR PLUS DC INV.,0,0,0,0,0,N.,"305,8",0,0,0,"305,8",,30,"397,54",22,PICENA FRIGOR SRL,,,0,,0,,,S,,,,,,,,,,,19/07/2011
,1759,3310025,,URBIA GREEN 30 MET,0,0,0,0,0,N.,1170,0,0,0,1170,,30,1521,22,CLERICI D. & DURINZI C SNC,,,0,,0,,,S,,,,,,,,,,,23/08/2011
,4484,203587,,"VALV RITEGNO PIAT/INOX PN16 DN 2""",0,0,0,0,0,N.,"23,4",0,0,0,"23,4",,30,"30,42",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,25/10/2012
,5447,516912,,VALV SF ORION FF LEVA ROSSA PN25 3/4,0,0,0,0,0,N.,"4,52",0,0,0,"4,52",,30,"5,876",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,03/10/2013
,4444,078547,,VALV SFERA EXPORT FF LEVA PN40 DN 3/8,0,0,0,0,0,N.,"3,26",0,0,0,"3,26",,30,"4,238",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,22/10/2012
,1484,078571,,"VALV SFERA EXPORT MF FARF PN40 DN1""",0,0,0,0,0,N.,"11,44",0,0,0,"11,44",,30,"14,872",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,08/08/2011
,1234,RB00604,,"VALV. A SFERA FF GAS 3/4"" CON LEVA",0,0,0,0,0,N.,"5,333",0,0,0,"5,333",,30,"6,9329",22,TERMOADRIATICA SRL,,,0,,0,,,S,,,,,,,,,,,05/07/2011
,3679,1388052,,VALV. ANG. TERM RAME 1/2,0,0,0,0,0,N.,"7,74",0,0,0,"7,74",,30,"10,062",22,SACCARIA IDROTERMOSANITARI SRL,,,0,,0,,,S,,,,,,,,,,,22/05/2012
,3678,1388051,,VALV. ANG. TERM. RAME 3/8,0,0,0,0,0,N.,"6,94",0,0,0,"6,94",,30,"9,022",22,SACCARIA IDROTERMOSANITARI SRL,,,0,,0,,,S,,,,,,,,,,,22/05/2012
,1796,00011973,,VALV. AUTOM. FLOATVENT. 1/2,0,0,0,0,0,N.,"6,4474",0,0,0,"6,4474",,30,"8,38162",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,26/08/2011
,2344,0966617,,VALV. BILANC. OTT. 9515 PN25 1 1/2,0,0,0,0,0,N.,"62,8",0,0,0,"62,8",,30,"81,64",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,31/10/2011
,2364,350080,,VALV. BILANCIAMENTO PN16 DN65,0,0,0,0,0,N.,162,0,0,0,162,,30,"210,6",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,02/11/2011
,5779,845074,,VALV. F. BOAX SEMIT2 POL/EPDM PN16 DN150,0,0,0,0,0,N.,"82,44",0,0,0,"82,44",,30,"107,172",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,02/01/2014
,2359,662267,,VALV. F. BOAX-B LUG T4 POL./EPDM PN16 DN80,0,0,0,0,0,N.,"56,8",0,0,0,"56,8",,30,"73,84",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,02/11/2011
,5780,565249,,VALV. F. BOAX-B LUG T4 POL/EPDM PN16 DN150,0,0,0,0,0,N.,"113,76",0,0,0,"113,76",,30,"147,888",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,02/01/2014
,2346,386170,,VALV. F. BOAX-B LUG T4 POL/EPDM PN16 DN40,0,0,0,0,0,N.,42,0,0,0,42,,30,"54,6",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,31/10/2011
,2360,824735,,VALV. F. BOAX-B LUG T4 POL/EPDM PN16 DN65,0,0,0,0,0,N.,46,0,0,0,46,,30,"59,8",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,02/11/2011
,2345,525291,,VALV. F. BOAX-B SEMIT2 POL/EPDM PN16 DN40,0,0,0,0,0,N.,"37,4",0,0,0,"37,4",,30,"48,62",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,31/10/2011
,2361,483818,,VALV. F. BOAX-B SEMIT2 POL/EPDM PN16 DN65,0,0,0,0,0,N.,"41,2",0,0,0,"41,2",,30,"53,56",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,02/11/2011
,5319,BO-G300-076,,"VALV. FARFALLA SCAN. 2""1/2",0,0,0,0,0,N.,"137,1",0,0,0,"137,1",,30,"178,23",22,MEFA ITALIA SRL,,,0,,0,,,S,,,,,,,,,,,26/08/2013
,5320,BO-G300-168,,"VALV. FARFALLA SCAN. 6""",0,0,0,0,0,N.,"230,14",0,0,0,"230,14",,30,"299,182",22,MEFA ITALIA SRL,,,0,,0,,,S,,,,,,,,,,,26/08/2013
,1516,00010571,,VALV. OTTUR. 3 VIE VRGN320,0,0,0,0,0,N.,"71,5",0,0,0,"71,5",,30,"92,95",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,08/08/2011
,1517,00010572,,VALV. OTTURATORE 3 VIE COSTER VRGN325,0,0,0,0,0,N.,78,0,0,0,78,,30,"101,4",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,08/08/2011
,3257,200141,,VALV. RITEGNO 1/2,0,0,0,0,0,N.,"3,762",0,0,0,"3,762",,30,"4,8906",22,DOMOCLIMA SRL,,,0,,0,,,S,,,,,,,,,,,23/03/2012
,1962,00087590,,VALV. SEMPLICE SQUADRO 3/8 RAME,0,0,0,0,0,N.,"4,07",0,0,0,"4,07",,30,"5,291",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,13/09/2011
,2618,203517,,VALV. SF C7BOCCHET MF FARF. 3/4,0,0,0,0,0,N.,"6,52",0,0,0,"6,52",,30,"8,476",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,02/01/2012
,5003,158072,,"VALV. SF GAS LEVA FF 2""",0,0,0,0,0,N.,"48,4",0,0,0,"48,4",,30,"62,92",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,27/05/2013
,5541,516080,,"VALV. SF. MINIBALL LEVETTA MF 1/2""",0,0,0,0,0,N.,"3,2",0,0,0,"3,2",,30,"4,16",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,07/10/2013
,360,078559,,"VALV. SFERA EXPORT FF LEVA PN 25 DN3""",0,0,0,0,0,N.,108,0,0,0,108,,30,"140,4",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,05/05/2011
,927,078555,,"VALV. SFERA EXPORT FF LEVA PN32 DN 1""1/4",0,0,0,0,0,N.,"16,04",0,0,0,"16,04",,30,"20,852",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,17/06/2011
,833,078554,,"VALV. SFERA EXPORT LEVA FF PN40 DN 1""",0,0,0,0,0,N.,26,0,0,0,26,,30,"33,8",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,15/06/2011
,957,078563,,"VALV. SFERA EXPORT MF FARF. PN40 DN3/8""",0,0,0,0,0,N.,"3,58",0,0,0,"3,58",,30,"4,654",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,20/06/2011
,4107,078553,,"VALV. SFERA FF FARF. PN40 1""",0,0,0,0,0,N.,"10,48",0,0,0,"10,48",,30,"13,624",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,26/07/2012
,4106,158058,,"VALV. SFERA GAS FARF. FF 1""",0,0,0,0,0,N.,"12,04",0,0,0,"12,04",,30,"15,652",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,26/07/2012
,4848,158051,,VALV. SFERA GAS FARF. MF 1/2,0,0,0,0,0,N.,"5,8",0,0,0,"5,8",,30,"7,54",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,18/04/2013
,5217,00307005,,VALV. SFERA GAS FF LEVA 3/4,0,0,0,0,0,N.,"6,04",0,0,0,"6,04",,30,"7,852",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,22/08/2013
,5218,00300726,,VALV. SFERA GAS MF LEVA 3/4,0,0,0,0,0,N.,"6,605",0,0,0,"6,605",,30,"8,5865",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,22/08/2013
,3790,158060,,VALV. SFERA GAS OMEGA FARF. MF 3/4,0,0,0,0,0,N.,"7,44",0,0,0,"7,44",,30,"9,672",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,11/06/2012
,885,1074326000,,"VALV. SFERA LEG. LEVA FF 1""1/2",0,0,0,0,0,N.,"19,56",0,0,0,"19,56",,30,"25,428",22,SACCARIA IDROTERMOSANITARI SRL,,,0,,0,,,S,,,,,,,,,,,16/06/2011
,1526,1074322000,,"VALV. SFERA LEGG. FF 1/2""",0,0,0,0,0,N.,"3,36",0,0,0,"3,36",,30,"4,368",22,SACCARIA IDROTERMOSANITARI SRL,,,0,,0,,,S,,,,,,,,,,,08/08/2011
,1528,1074324000,,"VALV. SFERA LEGG. LEVA FF 1""",0,0,0,0,0,N.,"7,32",0,0,0,"7,32",,30,"9,516",22,SACCARIA IDROTERMOSANITARI SRL,,,0,,0,,,S,,,,,,,,,,,08/08/2011
,1529,1074325000,,"VALV. SFERA LEGG. LEVA FF 1""1/4",0,0,0,0,0,N.,"11,95",0,0,0,"11,95",,30,"15,535",22,SACCARIA IDROTERMOSANITARI SRL,,,0,,0,,,S,,,,,,,,,,,08/08/2011
,1527,1074323000,,"VALV. SFERA LEGG. LEVA FF 3/4""",0,0,0,0,0,N.,"4,92",0,0,0,"4,92",,30,"6,396",22,SACCARIA IDROTERMOSANITARI SRL,,,0,,0,,,S,,,,,,,,,,,08/08/2011
,1235,RB00682,,"VALV. SFERA MF GAS 3/4"" FARF.",0,0,0,0,0,N.,"5,55",0,0,0,"5,55",,30,"7,215",22,TERMOADRIATICA SRL,,,0,,0,,,S,,,,,,,,,,,05/07/2011
,326,00010356,,VALV. SFERA MF P.T. FARFALLA 3/8,0,0,0,0,0,N.,"5,13",0,0,0,"5,13",,30,"6,669",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,04/05/2011
,5247,00309049,,"VALV. SFERA MF PASS. TOT. FARF. 1""",0,0,0,0,0,N.,"7,07",0,0,0,"7,07",,30,"9,191",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,22/08/2013
,123,00000537,,"VALV. SFERA MONOBLOCK A105S.30001/2""GAS DERLIN",0,0,0,0,0,N.,40,0,0,0,40,,30,52,22,SILWA SRL,,,0,,0,,,S,,,,,,,,,,,26/04/2011
,5822,CMB106385,,"VALV. SFERA TOT. COMP.  FM CIM 201/14 1/2""",0,0,0,0,0,N.,"4,63",0,0,0,"4,63",,30,"6,019",22,LA FENICE SRL,,,0,,0,,,S,,,,,,,,,,,20/01/2014
,35,401021,,VALV. SFOGO ARIA AUT. MINICAL 1/2,0,0,0,0,0,N.,"11,2",0,0,0,"11,2",,30,"14,56",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,14/04/2011
,1242,404187,,"VALV. SICUREZZA PN10 1/2"" BAR 7",0,0,0,0,0,N.,11,0,0,0,11,,30,"14,3",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,06/07/2011
,3539,RS11938,,VALV. SQUADRA 3/8 ATT. RAME,0,0,0,0,0,N.,"2,95",0,0,0,"2,95",,30,"3,835",22,TERMOADRIATICA SRL,,,0,,0,,,S,,,,,,,,,,,16/05/2012
,699,00087591,,VALV. SQUADRO SEMPLICE 1/2 RAME,0,0,0,0,0,N.,"4,8864",0,0,0,"4,8864",,30,"6,35232",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,09/06/2011
,5042,842416,,"VALV. TERMOST. SQ. + DETENT. 1/2 X 23 P1,5",0,0,0,0,0,N.,"51,12",0,0,0,"51,12",,30,"66,456",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,06/06/2013
,5432,1389008000,,VALV.BILANCIAMENTO 1-12 CALEFFI,0,0,0,0,0,N.,"80,5",0,0,0,"80,5",,30,"104,65",22,SACCARIA IDROTERMOSANITARI SRL,,,0,,0,,,S,,,,,,,,,,,02/10/2013
,1388,517048,,VALV.SF.MF LEVA ROSSA 1/2,0,0,0,0,0,N.,"5,68",0,0,0,"5,68",,30,"7,384",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,27/07/2011
,4510,TIM150002,,"VALV.SF.URAGANO FF 1"" PASS.TOT. C/LEVA ROSSA",0,0,0,0,0,N.,"7,58",0,0,0,"7,58",,30,"9,854",22,LA FENICE SRL,,,0,,0,,,S,,,,,,,,,,,26/10/2012
,4509,TIM150003,,"VALV.SF.URAGANO FF 1""1/4 PASS.TOT C/LEVA ROSSA",0,0,0,0,0,N.,"12,84",0,0,0,"12,84",,30,"16,692",22,LA FENICE SRL,,,0,,0,,,S,,,,,,,,,,,26/10/2012
,4508,TIM150005,,"VALV.SF.URAGANO FF 2"" PASS.TOT. C/LEVA ROSSA",0,0,0,0,0,N.,"27,73",0,0,0,"27,73",,30,"36,049",22,LA FENICE SRL,,,0,,0,,,S,,,,,,,,,,,26/10/2012
,1482,401027,,VALV.SFOGO ARIA UT.ROBOCAL 3/8,0,0,0,0,0,N.,"4,72",0,0,0,"4,72",,30,"6,136",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,08/08/2011
,5433,1323303000,,VALV.SICUR 3.5 ATM CALEFFI  527435 1/2,0,0,0,0,0,N.,"36,29",0,0,0,"36,29",,30,"47,177",22,SACCARIA IDROTERMOSANITARI SRL,,,0,,0,,,S,,,,,,,,,,,02/10/2013
,5434,9677695000,,VALV.SICUREZZA ISPESL 3/4 7,0,0,0,0,0,N.,"63,43",0,0,0,"63,43",,30,"82,459",22,SACCARIA IDROTERMOSANITARI SRL,,,0,,0,,,S,,,,,,,,,,,02/10/2013
,1383,003723,,VALV.SQ TERMOS/BILE RAME-PE 1/2,0,0,0,0,0,N.,"7,56",0,0,0,"7,56",,30,"9,828",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,27/07/2011
,3036,003722,,VALV.SQ.TERMOS/BILE RAME 3/8,0,0,0,0,0,N.,"7,24",0,0,0,"7,24",,30,"9,412",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,06/03/2012
,112,BUL015F310,,VALVOLA 3 VIE DN15,0,0,0,0,0,N.,0,0,0,0,0,,30,0,22,BORGHESI SNC DI ENRICO FIRETTO,,,0,,0,,,S,,,,,,,,,,,22/04/2011
,5602,388495,,"VALVOLA 3 VIE FIL. F 2""",0,0,0,0,0,N.,"190,256",0,0,0,"190,256",,30,"247,3328",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,22/10/2013
,102,BUN040F300,,VALVOLA 3 VIE FILETTATA DN40,0,0,0,0,0,N.,0,0,0,0,0,,30,0,22,BORGHESI SNC DI ENRICO FIRETTO,,,0,,0,,,S,,,,,,,,,,,22/04/2011
,336,VFLUGGNLD125-DES.GAS,,VALVOLA A FARFALLA DESP. LUG GHISA/GHISA/NBR 125,0,0,0,0,0,N.,"105,666",0,0,0,"105,666",,30,"137,3658",22,SILWA SRL,,,0,,0,,,S,,,,,,,,,,,05/05/2011
,1294,VFLUGGELD100-DES,,VALVOLA A FARFALLA DESPONIA LUG DN100,0,0,0,0,0,N.,84,0,0,0,84,,30,"109,2",22,SILWA SRL,,,0,,0,,,S,,,,,,,,,,,20/07/2011
,4774,60310013,,VALVOLA A SF. P.T. 3/4 FF LEVA,0,0,0,0,0,N.,"4,69",0,0,0,"4,69",,30,"6,097",22,COMAIT SRL,,,0,,0,,,S,,,,,,,,,,,09/04/2013
,2586,073808,,VALVOLA A SFERA 1/2,0,0,0,0,0,N.,"0,684",0,0,0,"0,684",,30,"0,8892",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,21/12/2011
,367,07088,,"VALVOLA A SFERA 700000 A316 PTFE DN 1""1/2",0,0,0,0,0,N.,90,0,0,0,90,,30,117,22,THERMOVAPOR SRL,,,0,,0,,,S,,,,,,,,,,,05/05/2011
,2855,,,VALVOLA A SFERA C/LEVA 2 1/2,0,0,0,0,0,N.,"67,32",0,0,0,"67,32",,30,"87,516",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,20/02/2012
,4638,00309030,,"VALVOLA A SFERA FF PASS. TOT. LEVA 2""",0,0,0,0,0,N.,25,0,0,0,25,,30,"32,5",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,31/01/2013
,1768,8042,,VALVOLA A SFERA GAS ANGOLO,0,0,0,0,0,N.,"4,08",0,0,0,"4,08",,30,"5,304",22,LA NUOVA SITES,,,0,,0,,,S,,,,,,,,,,,24/08/2011
,1229,IVS0064,,"VALVOLA A SFERA GAS FF 1/2"" CON LEVA",0,0,0,0,0,N.,"4,131",0,0,0,"4,131",,30,"5,3703",22,TERMOADRIATICA SRL,,,0,,0,,,S,,,,,,,,,,,05/07/2011
,612,00291037,,"VALVOLA A SFERA GIACOMINI CON LEVA 1""1/4",0,0,0,0,0,N.,"9,5",0,0,0,"9,5",,30,"12,35",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,01/06/2011
,2068,0291044,,VALVOLA A SFERA GIACOMINI CON LEVA MF 1/2,0,0,0,0,0,N.,"3,7",0,0,0,"3,7",,30,"4,81",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,22/09/2011
,2070,00291044,,VALVOLA A SFERA GIACOMINI CON LEVA MF 1/2,0,0,0,0,0,N.,"3,7",0,0,0,"3,7",,30,"4,81",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,22/09/2011
,3228,00291041,,VALVOLA A SFERA GIACOMINI FARF. FF 1/2,0,0,0,0,0,N.,"8,34",0,0,0,"8,34",,30,"10,842",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,21/03/2012
,121,VS2V3A05D80-IVL10,,VALVOLA A SFERA IVL10 A 105/304 DN80,0,0,0,0,0,N.,164,0,0,0,164,,30,"213,2",22,SILWA SRL,,,0,,0,,,S,,,,,,,,,,,26/04/2011
,5022,00018479,,VALVOLA A SFERA LEVA MF 3/4,0,0,0,0,0,N.,4,0,0,0,4,,30,"5,2",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,30/05/2013
,5515,00007323,,VALVOLA A SFERA MF CON BOCCHETTONE DA 3/4,0,0,0,0,0,N.,"5,98",0,0,0,"5,98",,30,"7,774",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,04/10/2013
,1795,00021670,,VALVOLA A SFERA MIGNON MF 1/2,0,0,0,0,0,N.,"2,2656",0,0,0,"2,2656",,30,"2,94528",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,26/08/2011
,364,00000536,,VALVOLA A SFERA MONOBLOCK A 105 S.3000,0,0,0,0,0,N.,"52,25",0,0,0,"52,25",,30,"67,925",22,SILWA SRL,,,0,,0,,,S,,,,,,,,,,,05/05/2011
,5313,AVE60,,"VALVOLA AD UMIDO SCAN. 6""",0,0,0,0,0,N.,"411,05",0,0,0,"411,05",,30,"534,365",22,MEFA ITALIA SRL,,,0,,0,,,S,,,,,,,,,,,26/08/2013
,2221,1385096000,,VALVOLA ANG. TERMOS. FERRO 1/2,0,0,0,0,0,N.,"7,8",0,0,0,"7,8",,30,"10,14",22,SACCARIA IDROTERMOSANITARI SRL,,,0,,0,,,S,,,,,,,,,,,14/10/2011
,118,,,"VALVOLA AP 1""1/2",0,0,0,0,0,N.,60,0,0,0,60,,30,78,22,EDILWARE SRL,,,0,,0,,,S,,,,,,,,,,,22/04/2011
,3893,513002,,"VALVOLA AQUAMIX T.32/50 1""",0,0,0,0,0,N.,"44,8",0,0,0,"44,8",,30,"58,24",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,28/06/2012
,1853,9668720000,,VALVOLA AUTOFLOW STAB. 1/2,0,0,0,0,0,N.,"77,99",0,0,0,"77,99",,30,"101,387",22,SACCARIA IDROTERMOSANITARI SRL,,,0,,0,,,S,,,,,,,,,,,02/09/2011
,1854,9668721000,,VALVOLA AUTOFLOW STAB. 3/4,0,0,0,0,0,N.,"97,09",0,0,0,"97,09",,30,"126,217",22,SACCARIA IDROTERMOSANITARI SRL,,,0,,0,,,S,,,,,,,,,,,02/09/2011
,1520,00166646,,"VALVOLA BIL. VENTURI CALEFFI 3/4""",0,0,0,0,0,N.,"38,65",0,0,0,"38,65",,30,"50,245",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,08/08/2011
,1530,1389006000,,"VALVOLA BILANC. 1""",0,0,0,0,0,N.,"43,77",0,0,0,"43,77",,30,"56,901",22,SACCARIA IDROTERMOSANITARI SRL,,,0,,0,,,S,,,,,,,,,,,08/08/2011
,2343,5928496,,VALVOLA BILANC. OTT. 9515 PN25 1 1/4,0,0,0,0,0,N.,"50,4",0,0,0,"50,4",,30,"65,52",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,31/10/2011
,2224,6340010,,"VALVOLA BILANC. OTT. PN25 1""",0,0,0,0,0,N.,42,0,0,0,42,,30,"54,6",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,14/10/2011
,2427,905489,,VALVOLA BILANC. PN16 DN80,0,0,0,0,0,N.,"262,8",0,0,0,"262,8",,30,"341,64",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,21/11/2011
,556,CMB120215,,VALVOLA CLAPET SEDE GOMMA80A-1,0,0,0,0,0,N.,"43,7",0,0,0,"43,7",,30,"56,81",22,LA FENICE SRL,,,0,,0,,,S,,,,,,,,,,,26/05/2011
,3979,203555,,"VALVOLA DI FONDO C/FILTRO DN 1""1/4",0,0,0,0,0,N.,"11,52",0,0,0,"11,52",,30,"14,976",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,18/07/2012
,1352,VVVF3G25D100,,VALVOLA DI FONDO IN GHISA DN100,0,0,0,0,0,N.,"90,9","-22,22",0,0,"111,1",,30,"144,43",22,SILWA SRL,,,0,,0,,,S,,,,,,,,,,,22/07/2011
,1534,1090603000,,"VALVOLA DI RITEGNO 100 EUROPA 1""",0,0,0,0,0,N.,"5,95",0,0,0,"5,95",,30,"7,735",22,SACCARIA IDROTERMOSANITARI SRL,,,0,,0,,,S,,,,,,,,,,,08/08/2011
,2860,4003,,VALVOLA DI RITEGNO A CAPLE' DN 100,0,0,0,0,0,N.,95,0,0,0,95,,30,"123,5",22,SILWA SRL,,,0,,0,,,S,,,,,,,,,,,20/02/2012
,1612,203541,,"VALVOLA DI RITEGNO A CAPLET TEN/GOMMA 3/4""",0,0,0,0,0,N.,"4,64",0,0,0,"4,64",,30,"6,032",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,10/08/2011
,2584,VRPA3G40P3UD50,,VALVOLA DI RITEGNO A PALLA DN50,0,0,0,0,0,N.,"49,36",0,0,0,"49,36",,30,"64,168",22,SILWA SRL,,,0,,0,,,S,,,,,,,,,,,20/12/2011
,1462,00121212,,"VALVOLA DI RITEGNO A Y INOX 316 PN70 1""",0,0,0,0,0,N.,"46,8",0,0,0,"46,8",,30,"60,84",22,SILWA SRL,,,0,,0,,,S,,,,,,,,,,,02/08/2011
,3938,203544,,"VALVOLA DI RITEGNO CAPLET TENUTA IN GOMMA 1""1/4",0,0,0,0,0,N.,"9,88",0,0,0,"9,88",,30,"12,844",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,13/07/2012
,815,IVE12,,"VALVOLA DI RITEGNO EUROPA 1/2""",0,0,0,0,0,N.,"3,6",0,0,0,"3,6",,30,"4,68",22,TERMOADRIATICA SRL,,,0,,0,,,S,,,,,,,,,,,15/06/2011
,1613,203582,,"VALVOLA DI RITEGNO PIAT/INOX 1/2"" PN16",0,0,0,0,0,N.,"3,58",0,0,0,"3,58",,30,"4,654",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,10/08/2011
